Name,Beg,End,Location,Score
AT2G30910.2,3438,3636,distal,-7.901077260666702
AT2G30910.2,3738,3859,distal,-15.561363476742944
AT2G30910.2,3919,4012,distal,-2.453954029216563
AT2G30910.1,728,1097,distal,1.8638889197989825
AT2G30910.1,1187,1381,distal,-2.6908361246474084
AT2G30910.1,1459,1561,distal,-1.4834265334259136
AT2G30910.1,1657,1772,distal,2.5411631086509257
AT2G30910.1,1843,2100,distal,-20.120373951121667
AT2G30910.1,2171,2405,distal,-15.385409663655512
AT2G30910.1,2480,2566,distal,-4.811445998343591
AT2G30910.1,2610,2730,distal,-7.23133239904928
AT2G30910.1,2813,2947,distal,-10.814526005433114
AT2G30910.1,3037,3130,distal,-0.9704300972506543
AT2G30910.1,3217,3373,distal,-1.5944109332933223
AT2G30910.1,3438,3636,distal,-7.901077260666702
AT2G30910.1,3738,3859,distal,-15.561363476742944
AT2G30910.1,3919,4012,distal,-2.453954029216563
AT1G49300.1,840,1007,distal,-1.6163145492714912
AT1G49300.1,1108,1512,distal,-24.953482421124914
AT1G49300.1,1660,1747,distal,1.3381355015665548
AT1G49300.1,1829,1915,distal,-0.39624080727685895
AT1G49300.1,2062,2177,distal,7.477180047548596
AT1G49300.2,840,1007,distal,-1.6163145492714912
AT1G49300.2,1108,1512,distal,-24.953482421124914
AT1G49300.2,1660,1747,distal,1.3381355015665548
AT1G49300.2,1829,1915,distal,-0.39624080727685895
AT1G49300.2,2062,2177,distal,7.477180047548596
AT1G49300.2,2292,2563,distal,-2.940533899799582
AT5G40200.1,676,975,distal,-6.904428772268
AT5G40200.1,1176,1266,distal,-7.181269246342577
AT5G40200.1,1448,1524,distal,-1.3193101265548253
AT5G40200.1,1717,1834,distal,-8.834513887939787
AT5G40200.1,2068,2164,distal,-6.678420907129842
AT5G40200.1,2267,2348,distal,-6.912227117279132
AT5G40200.1,2400,2474,distal,-6.12172649229693
AT5G40200.1,2580,2660,distal,-3.606978815142254
AT5G38350.1,1122,1224,distal,-0.08962336059040117
AT5G38350.1,1528,1792,distal,1.3359660358518384
AT5G11510.1,697,822,distal,-11.981278095819611
AT5G11510.1,878,1116,distal,-20.987620951946973
AT5G11510.1,1175,1265,distal,-11.332732831877744
AT5G11510.1,1361,1474,distal,-6.030532491645381
AT5G11510.1,1579,1685,distal,-9.871290245117226
AT5G11510.1,1815,1922,distal,-1.68800135496944
AT5G11510.1,3661,3872,distal,-12.117380869948565
AT5G11510.1,4133,4225,distal,-7.134348956468299
AT5G11510.1,4341,4470,distal,-13.865740235386319
AT5G11510.1,4657,4783,distal,-0.5393243874258592
AT5G11510.2,697,822,distal,-11.981278095819611
AT5G11510.2,878,1116,distal,-20.987620951946973
AT5G11510.2,1175,1265,distal,-11.332732831877744
AT5G11510.2,1361,1474,distal,-6.030532491645381
AT5G11510.2,1579,1685,distal,-9.871290245117226
AT5G11510.2,1815,1922,distal,-1.68800135496944
AT5G57060.1,524,848,distal,-3.3666365545512904
AT5G57060.1,957,1146,distal,-23.336990501976402
AT5G57060.1,1262,1342,distal,-2.353330876710073
AT5G57060.1,1461,1581,distal,2.327266635673222
AT5G57060.2,563,848,distal,-5.197900150364385
AT5G57060.2,957,1146,distal,-23.336990501976402
AT5G57060.2,1262,1342,distal,-2.353330876710073
AT5G57060.2,1461,1581,distal,2.327266635673222
AT4G14800.2,505,1193,distal,-23.00532537812863
AT4G14800.2,1242,1474,distal,6.651667810494332
AT4G14800.1,505,1474,distal,-20.13951600062332
AT2G23460.1,1295,1381,distal,-1.862821928122582
AT2G23460.1,1625,1712,distal,7.310562317199022
AT2G23460.1,1902,1983,distal,-5.932880680073187
AT2G23460.1,2171,2306,distal,-4.794744097760561
AT2G23460.1,2552,2656,distal,-1.2595400790769942
AT2G23460.1,2821,2902,distal,2.3228527718913377
AT1G07180.1,574,858,distal,7.136317602287258
AT1G07180.1,1073,1162,distal,-14.628475974187115
AT1G07180.1,1324,1413,distal,-6.008459382224607
AT1G07180.1,1480,1565,distal,0.024858461169233535
AT1G07180.1,1730,1822,distal,-1.1497396663316466
AT1G07180.1,1938,2018,distal,-3.659011755811193
AT1G07180.1,2199,2300,distal,-5.67723592849303
AT5G62460.1,965,1061,distal,4.9540706198841375
AT5G62460.1,1134,1227,distal,-5.142069038091003
AT5G62460.1,1293,1457,distal,-5.1303100704769
AT5G62460.1,1612,1678,distal,-2.9302244870188323
AT5G62460.1,1769,1865,distal,2.120113681484365
AT5G62460.1,1956,2039,distal,-3.858074374357224
AT1G35460.1,632,1117,distal,-3.1239271140257348
AT1G35460.1,1253,1352,distal,-6.719566098631068
AT1G35460.1,1419,1759,distal,-4.427190126582403
AT1G35460.1,1829,1937,distal,7.907688397699387
AT1G52410.1,562,701,distal,7.967316108993802
AT1G52410.1,772,911,distal,-0.4017054344143898
AT1G52410.1,987,1069,distal,2.3708381183187424
AT1G52410.1,1118,1216,distal,-4.546422470158412
AT1G52410.1,1283,1370,distal,-10.151182097330546
AT1G52410.1,1419,1518,distal,0.5307155378436351
AT1G52410.1,1588,1673,distal,2.248701424064526
AT1G52410.1,1722,1845,distal,-4.134018436802454
AT1G52410.1,1915,1983,distal,-5.1507340640950785
AT1G52410.1,2032,2141,distal,-3.886569147489099
AT1G52410.1,2199,2295,distal,-4.710241721704272
AT1G52410.1,2344,2440,distal,-14.164261594206415
AT1G52410.1,2501,2575,distal,-1.4479385100938205
AT1G52410.1,2630,2710,distal,-4.6131343728486875
AT1G52410.1,2774,2866,distal,-0.13048507052331837
AT1G52410.1,2915,2990,distal,-2.4722829477064048
AT1G52410.1,3060,3142,distal,-3.926141016478895
AT1G52410.1,3191,3273,distal,-7.099566799630025
AT1G52410.1,3334,3416,distal,1.2020042353849627
AT1G52410.1,3465,3556,distal,-1.0782181893511074
AT1G52410.1,3599,3682,distal,-5.756058150098973
AT1G52410.1,3838,3928,distal,-4.102617167118006
AT1G52410.2,562,701,distal,7.967316108993802
AT1G52410.2,772,911,distal,-0.4017054344143898
AT1G52410.2,987,1069,distal,2.3708381183187424
AT1G52410.2,1118,1216,distal,-4.546422470158412
AT1G52410.2,1283,1370,distal,-10.151182097330546
AT1G52410.2,1419,1518,distal,0.5307155378436351
AT1G52410.2,1588,1673,distal,2.248701424064526
AT1G52410.2,1722,1845,distal,-4.134018436802454
AT1G52410.2,1915,1983,distal,-5.1507340640950785
AT1G52410.2,2032,2129,distal,-3.7114937748149646
AT1G52410.2,2199,2295,distal,-4.710241721704272
AT1G52410.2,2344,2440,distal,-14.164261594206415
AT1G52410.2,2501,2575,distal,-1.4479385100938205
AT1G52410.2,2630,2710,distal,-4.6131343728486875
AT1G52410.2,2774,2866,distal,-0.13048507052331837
AT1G52410.2,2915,2990,distal,-2.4722829477064048
AT1G52410.2,3060,3142,distal,-3.926141016478895
AT1G52410.2,3191,3273,distal,-7.099566799630025
AT1G52410.2,3334,3416,distal,1.2020042353849627
AT1G52410.2,3465,3556,distal,-1.0782181893511074
AT1G52410.2,3599,3682,distal,-5.756058150098973
AT1G52410.2,3838,3928,distal,-4.102617167118006
AT4G03220.1,1014,1107,distal,-9.918343556109779
AT4G03220.1,1294,1379,distal,0.6750726761086836
AT4G24440.1,409,507,distal,8.756849302793027
AT4G24440.1,559,1232,distal,1.6490628519183783
AT4G24440.2,409,507,distal,8.756849302793027
AT4G24440.2,559,1232,distal,1.6490628519183783
AT2G33590.1,475,769,distal,30.828993545635928
AT2G33590.1,940,1017,distal,-5.289905741113953
AT2G33590.1,1204,1287,distal,-8.574227596096845
AT2G33590.1,1454,1556,distal,3.8152012020152024
AT2G33590.1,1747,1964,distal,-17.602655750081514
AT5G63850.1,500,587,distal,-4.608865692564279
AT5G63850.1,822,945,distal,14.334801042003471
AT5G63850.1,1040,1134,distal,-1.814720717314404
AT5G63850.1,1350,1427,distal,-2.4362473990651528
AT5G63850.1,1568,1662,distal,-2.1036384515383038
AT5G50110.1,877,971,distal,-4.530258315022363
AT5G50110.1,1082,1548,distal,-11.145788664643446
AT5G50110.1,1628,1725,distal,1.146319240990318
AT5G50110.1,1794,1967,distal,0.9337175133042741
AT5G50110.1,2035,2440,distal,-25.899151674650497
AT3G54810.2,953,1263,distal,-5.3818974179442876
AT3G54810.1,433,696,distal,-3.452448598540534
AT3G54810.1,953,1263,distal,-5.3818974179442876
AT5G33280.1,416,499,distal,8.370280001582474
AT5G33280.1,678,773,distal,14.692508979802115
AT5G33280.1,1037,1164,distal,-2.992998614006956
AT5G33280.1,1435,1506,distal,-9.680278932438343
AT5G33280.1,2636,2899,distal,3.5608687746534042
AT2G35075.1,412,506,distal,-3.069050158523691
AT2G35075.1,546,598,distal,-3.879484027674556
AT2G35075.1,725,770,distal,-3.9479672454743397
AT2G35075.1,1078,1160,distal,-10.023467603139684
AT2G35075.1,1327,1402,distal,-4.62499281351501
AT2G35075.1,1479,1591,distal,-6.639138117124247
AT2G35075.1,1672,1867,distal,-20.12381645793877
AT1G33320.1,628,734,distal,2.8482198218949457
AT1G33320.1,795,878,distal,-7.8139894043072005
AT1G33320.1,1083,1168,distal,-0.38633944045288177
AT1G33320.1,1256,1429,distal,14.431034590776811
AT1G33320.1,1538,1950,distal,-13.307802988116356
AT1G33320.1,2047,2131,distal,-3.13507599376715
AT1G33320.1,2248,2329,distal,-0.5014187308027515
AT3G03570.1,746,896,distal,-3.9450824241568743
AT3G03570.1,1092,1181,distal,-7.13966901288351
AT3G03570.1,1401,1488,distal,-0.1681064204593297
AT3G03570.1,1556,1643,distal,1.0382077150821913
AT3G03570.1,1857,2186,distal,-29.93861942232673
AT3G03570.1,2279,2379,distal,-5.547104289896202
AT3G03570.1,2563,2649,distal,-4.876236376305105
AT3G03570.1,2787,3021,distal,4.218987232848653
AT1G08440.1,484,656,distal,-7.245933857281056
AT1G08440.1,930,1130,distal,-4.609781546361721
AT1G08440.1,1253,1367,distal,-2.86676587199027
AT1G08440.1,1512,1692,distal,-8.050087046184073
AT1G75950.1,476,732,distal,73.43860830704179
AT1G03180.1,743,819,distal,-6.045885899010304
AT1G03180.1,1129,1240,distal,-0.83686627170057
AT1G03180.1,1290,1373,distal,-0.7923208476206476
AT1G03180.1,1469,1556,distal,-5.672089544569073
AT1G03180.1,1637,1710,distal,-11.229313965415267
AT1G03180.2,743,819,distal,-6.045885899010304
AT1G03180.2,1129,1240,distal,-0.83686627170057
AT1G03180.2,1290,1373,distal,-0.7923208476206476
AT1G03180.2,1469,1556,distal,-5.672089544569073
AT1G03180.2,1637,1710,distal,-11.229313965415267
AT3G19700.1,2587,2740,distal,-10.166928179651208
AT1G01770.1,474,550,distal,2.282769308622656
AT1G01770.1,626,711,distal,2.7361715005744367
AT1G01770.1,811,920,distal,-10.270429472466752
AT1G01770.1,962,1181,distal,-9.765748688321478
AT1G01770.1,1296,1358,distal,5.6958989286358666
AT1G01770.1,1474,1564,distal,-5.826216675776539
AT1G01770.1,1756,1833,distal,2.381715993940659
AT1G01770.1,1954,2041,distal,-2.0569064274252047
AT1G01770.1,2123,2273,distal,-6.234234753146873
AT1G01770.1,2507,2693,distal,-5.93059291830362
AT1G01770.1,2734,2822,distal,-1.359568248812481
AT1G01770.1,2922,3143,distal,-17.197327031364946
AT1G01770.1,3575,3868,distal,-14.893752547337717
AT1G01770.1,4152,4233,distal,3.00498001289718
AT1G72890.2,582,721,distal,22.752114467296103
AT1G72890.2,777,865,distal,13.452513549307056
AT1G72890.2,889,1035,distal,17.580147619100067
AT1G72890.2,1758,1897,distal,-0.9111766324417465
AT1G72890.1,582,1035,distal,87.31476285586795
AT5G01760.1,562,680,distal,-3.330329439369969
AT5G01760.1,795,869,distal,-4.149249484963196
AT5G01760.1,1034,1125,distal,-2.995820976670897
AT5G01760.1,1208,1300,distal,-0.8372365596242977
AT5G01760.1,1387,1487,distal,-4.965836743022374
AT5G01760.1,1755,1838,distal,-16.23855284657454
AT5G41660.1,937,1083,distal,-0.9117870474020603
AT5G17890.1,461,806,distal,-6.334515251147453
AT5G17890.1,1933,2022,distal,-5.487832331032179
AT5G17890.1,2320,2404,distal,-3.2799640848362457
AT5G17890.1,3176,3272,distal,-5.600780967579114
AT5G17890.1,4376,4464,distal,0.7588444127450409
AT5G17890.1,4586,4694,distal,-10.342204434540434
AT5G17890.1,4776,4871,distal,-1.15330562198589
AT5G17890.1,4989,5073,distal,0.022523400330726466
AT5G17890.1,5287,5358,distal,2.9327320825541308
AT5G17890.1,5431,5510,distal,-2.601042627226069
AT5G17890.1,5630,5703,distal,-6.470660711217675
AT5G17890.1,5763,5843,distal,-5.298914789890903
AT5G08060.1,539,1697,distal,20.93811301792813
AT4G14600.1,508,848,distal,-18.38647688695435
AT4G14600.1,906,1516,distal,-47.34132448893127
AT5G41750.2,608,703,distal,6.581765394319586
AT5G41750.2,1806,1895,distal,-2.2617858711060683
AT5G41750.2,2193,2280,distal,0.638247680240912
AT5G41750.1,608,703,distal,6.581765394319586
AT5G41750.1,1806,1895,distal,-2.2617858711060683
AT5G41750.1,2193,2280,distal,0.638247680240912
AT5G41750.1,3670,4290,distal,1.4594117920974168
AT4G36480.1,572,683,distal,2.1371790420673373
AT4G36480.1,779,902,distal,10.666697388611256
AT4G36480.1,995,1074,distal,-0.48375598998570774
AT4G36480.1,1169,1246,distal,3.877130380185165
AT4G36480.1,1320,1413,distal,1.1594733416588172
AT4G36480.1,1547,1684,distal,-2.3292676888283643
AT4G36480.1,1860,1960,distal,-6.196814429257125
AT4G36480.1,2102,2187,distal,-2.837561253394513
AT4G36480.1,2284,2375,distal,1.091859024803397
AT4G36480.1,2518,2616,distal,4.486776415213056
AT4G36480.1,2745,2818,distal,-7.8584539077308895
AT4G36480.2,572,683,distal,2.1371790420673373
AT4G36480.2,779,902,distal,10.666697388611256
AT4G36480.2,995,1074,distal,-0.48375598998570774
AT4G36480.2,1169,1246,distal,3.877130380185165
AT4G36480.2,1320,1413,distal,1.1594733416588172
AT4G36480.2,1547,1684,distal,-2.3292676888283643
AT4G36480.2,1860,1960,distal,-6.196814429257125
AT4G36480.2,2102,2187,distal,-2.837561253394513
AT4G36480.2,2284,2375,distal,1.091859024803397
AT4G36480.2,2518,2616,distal,4.486776415213056
AT4G36480.2,2745,2818,distal,-7.8584539077308895
AT4G19710.1,579,655,distal,1.5723773328220652
AT4G19710.1,1037,1109,distal,-4.3539796969134175
AT4G19710.1,1199,1281,distal,-2.1609241450700716
AT4G19710.1,1586,1651,distal,-4.629793110992487
AT4G19710.1,1705,1782,distal,-5.385486393456562
AT4G19710.1,1992,2099,distal,-6.338859197822249
AT4G19710.1,2188,2278,distal,-9.97637471468079
AT4G19710.1,2393,2520,distal,-4.7384048352540065
AT4G19710.1,2620,2731,distal,-8.069600545429125
AT4G19710.1,2927,3032,distal,-4.5251124181855245
AT4G19710.1,3116,3269,distal,-8.000969508068081
AT4G19710.1,3496,3617,distal,-7.3575965500956775
AT4G19710.1,3764,3855,distal,7.26360338872161
AT4G19710.1,3992,4086,distal,-6.656457459336799
AT4G19710.1,4171,4255,distal,-11.571965250821403
AT4G19710.2,579,655,distal,1.5723773328220652
AT4G19710.2,1037,1109,distal,-4.3539796969134175
AT4G19710.2,1199,1281,distal,-2.1609241450700716
AT4G19710.2,1586,1651,distal,-4.629793110992487
AT4G19710.2,1705,1782,distal,-5.385486393456562
AT4G19710.2,1992,2099,distal,-6.338859197822249
AT4G19710.2,2188,2278,distal,-9.97637471468079
AT4G19710.2,2393,2520,distal,-4.7384048352540065
AT4G19710.2,2620,2731,distal,-8.069600545429125
AT4G19710.2,2927,3032,distal,-4.5251124181855245
AT4G19710.2,3116,3269,distal,-8.000969508068081
AT4G19710.2,3496,3617,distal,-7.3575965500956775
AT4G19710.2,3764,3855,distal,7.26360338872161
AT4G19710.2,3992,4086,distal,-6.656457459336799
AT4G19710.2,4171,4255,distal,-11.571965250821403
AT4G19710.2,4349,4435,distal,-3.945768844955175
AT2G03600.2,743,818,distal,-0.274427071314334
AT2G03600.2,973,1053,distal,3.424991171803145
AT2G03600.2,1166,1242,distal,-12.340286630690631
AT2G03600.3,410,603,distal,-29.199511025809954
AT2G03600.3,743,818,distal,-0.274427071314334
AT2G03600.3,973,1053,distal,3.424991171803145
AT2G03600.3,1166,1242,distal,-12.340286630690631
AT2G03600.4,535,603,distal,-5.130403140994019
AT2G03600.4,743,818,distal,-0.274427071314334
AT2G03600.4,973,1053,distal,3.424991171803145
AT2G03600.4,1166,1256,distal,-11.04225015682062
AT2G03600.5,535,603,distal,-5.130403140994019
AT2G03600.5,743,818,distal,-0.274427071314334
AT2G03600.5,973,1053,distal,3.424991171803145
AT2G03600.5,1142,1256,distal,-13.963662922753127
AT2G03600.1,535,603,distal,-5.130403140994019
AT2G03600.1,743,818,distal,-0.274427071314334
AT2G03600.1,973,1053,distal,3.424991171803145
AT2G03600.1,1166,1242,distal,-12.340286630690631
AT2G33490.1,581,872,distal,-15.667461850271263
AT2G33490.1,948,1113,distal,-4.4549091290142
AT2G33490.1,1176,1287,distal,-7.003050863576418
AT2G33490.1,1357,1535,distal,-4.345010707064936
AT2G33490.1,1565,1849,distal,-27.420821842754243
AT2G33490.1,2058,2140,distal,3.216818822896474
AT2G33490.1,2384,2741,distal,-7.574998108644877
AT2G33490.1,2796,2971,distal,-5.418474752916524
AT2G33490.1,3908,4102,distal,5.231335876935
AT3G43160.1,605,1074,distal,19.68819248842731
AT3G43160.1,1315,1391,distal,5.5892552247018354
AT3G43160.1,1472,1539,distal,-4.255911831487964
AT3G28050.1,515,1024,distal,3.558163860960161
AT3G28050.1,1139,1286,distal,-11.517728268250437
AT3G28050.1,1516,1607,distal,-7.168804277643619
AT3G28050.1,1770,1877,distal,2.4589260852032795
AT3G28050.1,2030,2212,distal,-15.418504698106839
AT1G69060.1,2069,2225,distal,-9.142938211565646
AT1G69060.1,2340,2425,distal,-1.666341144525997
AT1G69060.1,2576,2658,distal,-3.2551784494135436
AT3G23250.1,416,494,distal,2.209319120505298
AT3G23250.1,625,820,distal,-10.187833012098848
AT3G23250.2,625,820,distal,-10.187833012098848
AT5G46510.1,455,549,distal,6.2982201771659865
AT5G46510.1,1673,1786,distal,-2.5745635767889254
AT5G46510.1,2087,2185,distal,2.0364955326618746
AT5G46510.1,2597,2842,distal,-1.1443904154499565
AT5G46510.1,4467,4610,distal,-7.753234710655312
AT5G46510.1,4895,4989,distal,-2.5308508605744446
AT5G46510.1,5124,6013,distal,-10.846104889230165
AT5G46510.1,6075,6246,distal,-4.49710099696272
AT2G05410.1,466,564,distal,5.2361748961483485
AT2G05410.1,729,835,distal,-7.123420193096029
AT2G05410.1,1060,1218,distal,-7.5740500599145655
AT1G71680.1,493,578,distal,2.4112093654571165
AT1G71680.1,963,1054,distal,-3.1944740753086656
AT1G71680.1,1452,1525,distal,-2.4232355089078434
AT1G71680.1,1632,1711,distal,-2.3101118716515336
AT1G71680.1,1804,1889,distal,-11.112842034271742
AT1G71680.1,1959,2045,distal,-3.175115804909637
AT2G15490.2,679,1514,distal,-42.01363283147037
AT2G15490.3,1097,1299,distal,-22.5126227132656
AT2G15490.1,1097,1290,distal,-22.912041704437588
AT3G22942.1,405,1125,distal,12.235813016592436
AT3G22942.1,1179,1258,distal,-3.3812162097072163
AT3G22942.1,1304,1392,distal,3.243496260569506
AT5G41390.1,507,826,distal,4.282384049888524
AT5G41390.1,884,973,distal,-2.427717160170368
AT5G41390.1,1056,1197,distal,4.953565454876288
AT5G41390.1,1294,1392,distal,-3.5582390350286586
AT5G41390.1,1518,1640,distal,-10.449196087270078
AT5G41390.2,884,973,distal,-2.427717160170368
AT5G41390.2,1056,1197,distal,4.953565454876288
AT5G41390.2,1294,1392,distal,-3.5582390350286586
AT5G41390.2,1518,1640,distal,-10.449196087270078
AT2G15970.1,485,567,distal,-9.408309372756802
AT2G15970.1,639,726,distal,-1.0988340934387093
AT2G15970.2,485,567,distal,-9.408309372756802
AT2G15970.2,639,726,distal,-1.0988340934387093
AT2G15970.2,841,984,distal,2.8819751300674445
AT5G55630.2,1286,1369,distal,-1.7839641412511416
AT5G55630.1,1286,1369,distal,-1.7839641412511416
AT3G57670.1,732,1765,distal,-81.78155195409178
AT4G38160.3,1130,1410,distal,-5.407706018686783
AT4G38160.3,1455,1529,distal,-7.994524538647462
AT4G38160.2,1130,1410,distal,-5.407706018686783
AT4G21585.1,552,629,distal,-1.06895825916472
AT4G21585.1,741,828,distal,-2.501209179880984
AT4G21585.1,885,957,distal,-4.053457318339493
AT4G21585.1,1042,1125,distal,2.761843806713029
AT4G21585.1,1219,1315,distal,-8.947359853931108
AT4G21585.1,1384,1596,distal,-3.350273458921666
AT4G21585.1,1671,1846,distal,-6.529743495849245
AT5G60410.3,709,927,distal,2.3342450144949667
AT5G60410.3,971,1079,distal,-5.109355362976072
AT5G60410.3,1153,1246,distal,2.181286624388391
AT5G60410.3,1410,1573,distal,2.963434785570853
AT5G60410.3,1705,2011,distal,-20.844879395623998
AT5G60410.3,2081,2323,distal,-22.067260228139144
AT5G60410.3,2412,2490,distal,-7.553497744891242
AT5G60410.3,2567,2777,distal,-15.057277117491404
AT5G60410.3,2852,2980,distal,-6.331954231626757
AT5G60410.3,3089,3571,distal,-39.2049778422726
AT5G60410.3,3734,3837,distal,-2.5465853495927617
AT5G60410.3,3943,4025,distal,4.107703901019755
AT5G60410.3,4107,4189,distal,1.2032088911626597
AT5G60410.4,709,927,distal,2.3342450144949667
AT5G60410.4,971,1079,distal,-5.109355362976072
AT5G60410.4,1153,1246,distal,2.181286624388391
AT5G60410.4,1410,1573,distal,2.963434785570853
AT5G60410.4,1705,2011,distal,-20.844879395623998
AT5G60410.4,2081,2323,distal,-22.067260228139144
AT5G60410.4,2412,2490,distal,-7.553497744891242
AT5G60410.4,2567,2777,distal,-15.057277117491404
AT5G60410.4,2852,2980,distal,-6.331954231626757
AT5G60410.4,3089,3571,distal,-39.2049778422726
AT5G60410.4,3734,3837,distal,-2.5465853495927617
AT5G60410.4,3943,4025,distal,4.107703901019755
AT5G60410.4,4107,4189,distal,1.2032088911626597
AT5G60410.4,5394,5641,distal,-36.230456238005736
AT5G60410.4,5737,5862,distal,10.49671798159619
AT5G60410.2,709,927,distal,2.3342450144949667
AT5G60410.2,971,1079,distal,-5.109355362976072
AT5G60410.2,1153,1246,distal,2.181286624388391
AT5G60410.2,1410,1573,distal,2.963434785570853
AT5G60410.2,1705,2011,distal,-20.844879395623998
AT5G60410.2,2081,2323,distal,-22.067260228139144
AT5G60410.2,2412,2490,distal,-7.553497744891242
AT5G60410.2,2567,2777,distal,-15.057277117491404
AT5G60410.2,2852,2980,distal,-6.331954231626757
AT5G60410.2,3089,3571,distal,-39.2049778422726
AT5G60410.2,3734,3837,distal,-2.5465853495927617
AT5G60410.2,3943,4025,distal,4.107703901019755
AT5G60410.2,4107,4189,distal,1.2032088911626597
AT5G60410.2,5394,5641,distal,-36.230456238005736
AT5G60410.2,5778,5862,distal,9.333600925749435
AT5G60410.5,709,927,distal,2.3342450144949667
AT5G60410.5,971,1079,distal,-5.109355362976072
AT5G60410.5,1153,1246,distal,2.181286624388391
AT5G60410.5,1410,1573,distal,2.963434785570853
AT5G60410.5,1705,2011,distal,-20.844879395623998
AT5G60410.5,2081,2323,distal,-22.067260228139144
AT5G60410.5,2412,2490,distal,-7.553497744891242
AT5G60410.5,2567,2777,distal,-15.057277117491404
AT5G60410.5,2852,2980,distal,-6.331954231626757
AT5G60410.5,3089,3571,distal,-39.2049778422726
AT5G60410.5,3734,3837,distal,-2.5465853495927617
AT5G60410.5,3943,4025,distal,4.107703901019755
AT5G60410.5,4107,4189,distal,1.2032088911626597
AT5G60410.5,5394,5641,distal,-36.230456238005736
AT5G60410.5,5778,5862,distal,9.333600925749435
AT5G60410.5,5945,6028,distal,-1.0154793046786772
AT5G60410.1,709,927,distal,2.3342450144949667
AT5G60410.1,971,1079,distal,-5.109355362976072
AT5G60410.1,1153,1246,distal,2.181286624388391
AT5G60410.1,1410,1573,distal,2.963434785570853
AT5G60410.1,1705,2011,distal,-20.844879395623998
AT5G60410.1,2081,2323,distal,-22.067260228139144
AT5G60410.1,2412,2490,distal,-7.553497744891242
AT5G60410.1,2567,2777,distal,-15.057277117491404
AT5G60410.1,2852,2980,distal,-6.331954231626757
AT5G60410.1,3089,3571,distal,-39.2049778422726
AT5G60410.1,3734,3837,distal,-2.5465853495927617
AT5G60410.1,3943,4025,distal,4.107703901019755
AT5G60410.1,4107,4189,distal,1.2032088911626597
AT5G60410.1,5394,5641,distal,-36.230456238005736
AT1G74280.1,417,666,distal,-5.180439110879621
AT3G49130.1,808,864,distal,0.09649575376647673
AT3G49130.1,991,1130,distal,5.433087821637187
AT4G23882.1,494,572,distal,-4.994856183789094
AT3G61830.1,715,797,distal,2.2526930682940622
AT3G61830.1,897,966,distal,-1.7752381097272023
AT3G61830.1,1024,1114,distal,5.522141143467456
AT3G61830.1,1268,1345,distal,1.5957440874718691
AT3G61830.1,1431,1517,distal,-2.0134171595885997
AT3G61830.1,1609,1687,distal,-4.4837588895927745
AT3G61830.1,1853,1942,distal,3.806501201402047
AT3G61830.1,2057,2128,distal,1.9998076058947838
AT3G61830.1,2202,2289,distal,-5.355191871768227
AT3G61830.1,2770,2850,distal,-3.156804609218269
AT3G61830.1,3039,3148,distal,-2.9766579290788227
AT1G33730.1,510,584,distal,-12.709955331113257
AT1G08730.1,536,617,distal,-4.586020794730818
AT1G08730.1,764,858,distal,-7.129620972237751
AT1G08730.1,1016,1108,distal,-0.021729390770446555
AT1G08730.1,1168,1250,distal,-3.310515277199168
AT1G08730.1,1411,1482,distal,-6.448690555917282
AT1G08730.1,1633,1733,distal,-10.567815818295976
AT1G08730.1,1871,1944,distal,-3.1661098033003574
AT1G08730.1,2092,2175,distal,-0.9999612375429828
AT1G08730.1,2278,2353,distal,-15.455326714054728
AT1G08730.1,2412,2482,distal,6.5856140500676466
AT1G08730.1,2585,2686,distal,-6.15672280815116
AT1G08730.1,2725,2808,distal,-2.752052732899648
AT1G08730.1,2936,3009,distal,-0.48149417092847113
AT1G08730.1,3181,3334,distal,-10.227288975205617
AT1G08730.1,3467,3601,distal,-1.1211349376157345
AT1G08730.1,3712,3803,distal,-1.4674237484697448
AT1G08730.1,3865,3984,distal,-9.080470502033448
AT1G08730.1,4163,4276,distal,-9.945170054919927
AT1G08730.1,4483,4570,distal,-0.2859417309191102
AT1G08730.1,4691,4986,distal,-27.349712569882193
AT1G08730.1,5086,5164,distal,-7.808023562261794
AT1G08730.1,5387,5500,distal,-14.273442734445371
AT1G08730.1,5641,5745,distal,-4.105712463519046
AT1G08730.1,5858,5953,distal,-3.965876569704946
AT1G08730.1,6002,6093,distal,5.52347768172646
AT1G08730.1,6349,6436,distal,2.256035054498297
AT1G08730.1,6593,6695,distal,-1.9827521655350204
AT1G08730.1,6903,6989,distal,-6.483989844570824
AT1G08730.1,7134,7218,distal,6.662566976445816
AT1G08730.1,7290,7392,distal,-6.586313654454027
AT1G08730.1,7493,7562,distal,-12.36379683573064
AT1G08730.1,7620,7698,distal,-6.2461988171369125
AT1G08730.1,7756,7903,distal,-14.941655945819326
AT1G08730.1,7985,8081,distal,-1.3110899983606576
AT1G08730.1,8165,8238,distal,-1.078969248415127
AT1G20980.1,951,1037,distal,3.6321412635376022
AT1G20980.1,1244,1340,distal,3.7737228580676914
AT1G20980.1,2144,2234,distal,-3.0204369178569253
AT1G20980.1,2310,2400,distal,-8.397558073225651
AT1G20980.1,2509,2591,distal,-5.0601324098836065
AT1G20980.1,2710,2802,distal,-12.370460982928028
AT1G20980.1,2939,3020,distal,-5.2370299064583845
AT1G20980.1,3166,3243,distal,-1.5327141752110498
AT1G20980.1,3844,3925,distal,5.960307279235857
